"name","path_id","path_desc"
"pptA","eco00622","Xylene degradation"
"pptA","eco01100","Metabolic pathways"
"pptA","eco01120","Microbial metabolism in diverse environments"
"pptA","eco01220","Degradation of aromatic compounds"
"ppx","eco00230","Purine metabolism"
"pqiA","NA","NA"
"pqiB","NA","NA"
"pqqL","NA","NA"
"prc","NA","NA"
"prfA","NA","NA"
"prfB","NA","NA"
"prfC","NA","NA"
"prfH","NA","NA"
"priA","eco03440","Homologous recombination"
"priB","eco03440","Homologous recombination"
"priC","eco03440","Homologous recombination"
"prkB","eco01100","Metabolic pathways"
"prkB","eco01120","Microbial metabolism in diverse environments"
"prkB","eco01200","Carbon metabolism"
"prlC","NA","NA"
"prmA","NA","NA"
"prmB","NA","NA"
"prmC","NA","NA"
"proA","eco00330","Arginine and proline metabolism"
"proA","eco01100","Metabolic pathways"
"proA","eco01230","Biosynthesis of amino acids"
"proB","eco00330","Arginine and proline metabolism"
"proB","eco01100","Metabolic pathways"
"proB","eco01230","Biosynthesis of amino acids"
"proC","eco00330","Arginine and proline metabolism"
"proC","eco01100","Metabolic pathways"
"proC","eco01110","Biosynthesis of secondary metabolites"
"proC","eco01230","Biosynthesis of amino acids"
"proK","eco00970","Aminoacyl-tRNA biosynthesis"
"proL","eco00970","Aminoacyl-tRNA biosynthesis"
"proM","eco00970","Aminoacyl-tRNA biosynthesis"
"proP","NA","NA"
"proQ","NA","NA"
"proS","eco00970","Aminoacyl-tRNA biosynthesis"
"proV","eco02010","ABC transporters"
"proW","eco02010","ABC transporters"
"proX","eco02010","ABC transporters"
"proY","NA","NA"
"prpB","eco00640","Propanoate metabolism"
"prpC","eco00640","Propanoate metabolism"
"prpD","eco00640","Propanoate metabolism"
"prpE","eco00640","Propanoate metabolism"
"prpE","eco01100","Metabolic pathways"
"prpR","NA","NA"
"prr","NA","NA"
"prs","eco00030","Pentose phosphate pathway"
"prs","eco00230","Purine metabolism"
"prs","eco01100","Metabolic pathways"
"prs","eco01110","Biosynthesis of secondary metabolites"
"prs","eco01120","Microbial metabolism in diverse environments"
"prs","eco01200","Carbon metabolism"
"prs","eco01230","Biosynthesis of amino acids"
"psaA","NA","NA"
"psd","eco00564","Glycerophospholipid metabolism"
"psd","eco01100","Metabolic pathways"
"psiE","NA","NA"
"psiF","NA","NA"
"pspA","NA","NA"
"pspB","NA","NA"
"pspC","NA","NA"
"pspD","NA","NA"
"pspE","NA","NA"
"pspF","NA","NA"
"pspG","NA","NA"
"psrD","NA","NA"
"psrO","NA","NA"
"pssA","eco00260","Glycine, serine and threonine metabolism"
"pssA","eco00564","Glycerophospholipid metabolism"
"pssA","eco01100","Metabolic pathways"
"pstA","eco02010","ABC transporters"
"pstB","eco02010","ABC transporters"
"pstC","eco02010","ABC transporters"
"pstS","eco02010","ABC transporters"
"pstS","eco02020","Two-component system"
"psuG","eco00240","Pyrimidine metabolism"
"psuK","eco00240","Pyrimidine metabolism"
"psuT","NA","NA"
"pta","NA","NA"
"pth","NA","NA"
"ptrA","NA","NA"
"ptrB","NA","NA"
"ptsA","eco02060","Phosphotransferase system (PTS)"
"ptsG","NA","NA"
"ptsH","eco02060","Phosphotransferase system (PTS)"
"ptsI","eco02060","Phosphotransferase system (PTS)"
"ptsN","eco02060","Phosphotransferase system (PTS)"
"ptsP","eco02060","Phosphotransferase system (PTS)"
"ptwF","NA","NA"
"purA","eco00230","Purine metabolism"
"purA","eco00250","Alanine, aspartate and glutamate metabolism"
"purA","eco01100","Metabolic pathways"
"purB","eco00230","Purine metabolism"
"purB","eco00250","Alanine, aspartate and glutamate metabolism"
"purB","eco01100","Metabolic pathways"
"purB","eco01110","Biosynthesis of secondary metabolites"
"purC","eco00230","Purine metabolism"
"purC","eco01100","Metabolic pathways"
"purC","eco01110","Biosynthesis of secondary metabolites"
"purD","eco00230","Purine metabolism"
"purD","eco01100","Metabolic pathways"
"purD","eco01110","Biosynthesis of secondary metabolites"
"purE","eco00230","Purine metabolism"
"purE","eco01100","Metabolic pathways"
"purE","eco01110","Biosynthesis of secondary metabolites"
"purF","eco00230","Purine metabolism"
"purF","eco00250","Alanine, aspartate and glutamate metabolism"
"purF","eco01100","Metabolic pathways"
"purF","eco01110","Biosynthesis of secondary metabolites"
"purH","eco00230","Purine metabolism"
"purH","eco00670","One carbon pool by folate"
"purH","eco01100","Metabolic pathways"
"purH","eco01110","Biosynthesis of secondary metabolites"
"purK","eco00230","Purine metabolism"
"purK","eco01100","Metabolic pathways"
"purK","eco01110","Biosynthesis of secondary metabolites"
"purL","eco00230","Purine metabolism"
"purL","eco01100","Metabolic pathways"
"purL","eco01110","Biosynthesis of secondary metabolites"
"purM","eco00230","Purine metabolism"
"purM","eco01100","Metabolic pathways"
"purM","eco01110","Biosynthesis of secondary metabolites"
"purN","eco00230","Purine metabolism"
"purN","eco00670","One carbon pool by folate"
"purN","eco01100","Metabolic pathways"
"purN","eco01110","Biosynthesis of secondary metabolites"
"purP","NA","NA"
"purR","NA","NA"
"purT","eco00230","Purine metabolism"
"purT","eco00670","One carbon pool by folate"
"purT","eco01100","Metabolic pathways"
"purT","eco01110","Biosynthesis of secondary metabolites"
"purU","eco00630","Glyoxylate and dicarboxylate metabolism"
"purU","eco00670","One carbon pool by folate"
"putA","eco00250","Alanine, aspartate and glutamate metabolism"
"putA","eco00330","Arginine and proline metabolism"
"putA","eco01100","Metabolic pathways"
"putA","eco01110","Biosynthesis of secondary metabolites"
"putP","NA","NA"
"puuA","eco00330","Arginine and proline metabolism"
"puuA","eco01100","Metabolic pathways"
"puuB","eco00330","Arginine and proline metabolism"
"puuB","eco01100","Metabolic pathways"
"puuC","eco00330","Arginine and proline metabolism"
"puuC","eco01100","Metabolic pathways"
"puuD","eco00330","Arginine and proline metabolism"
"puuD","eco01100","Metabolic pathways"
"puuE","eco00250","Alanine, aspartate and glutamate metabolism"
"puuE","eco00410","beta-Alanine metabolism"
"puuE","eco00640","Propanoate metabolism"
"puuE","eco00650","Butanoate metabolism"
"puuE","eco01100","Metabolic pathways"
"puuP","NA","NA"
"puuR","NA","NA"
"pykA","eco00010","Glycolysis / Gluconeogenesis"
"pykA","eco00230","Purine metabolism"
"pykA","eco00620","Pyruvate metabolism"
"pykA","eco01100","Metabolic pathways"
"pykA","eco01110","Biosynthesis of secondary metabolites"
"pykA","eco01120","Microbial metabolism in diverse environments"
"pykA","eco01200","Carbon metabolism"
"pykA","eco01230","Biosynthesis of amino acids"
"pykF","eco00010","Glycolysis / Gluconeogenesis"
"pykF","eco00230","Purine metabolism"
"pykF","eco00620","Pyruvate metabolism"
"pykF","eco01100","Metabolic pathways"
"pykF","eco01110","Biosynthesis of secondary metabolites"
"pykF","eco01120","Microbial metabolism in diverse environments"
"pykF","eco01200","Carbon metabolism"
"pykF","eco01230","Biosynthesis of amino acids"
"pyrB","eco00240","Pyrimidine metabolism"
"pyrB","eco00250","Alanine, aspartate and glutamate metabolism"
"pyrB","eco01100","Metabolic pathways"
"pyrC","eco00240","Pyrimidine metabolism"
"pyrC","eco01100","Metabolic pathways"
"pyrD","eco00240","Pyrimidine metabolism"
"pyrD","eco01100","Metabolic pathways"
"pyrE","eco00240","Pyrimidine metabolism"
"pyrE","eco01100","Metabolic pathways"
"pyrF","eco00240","Pyrimidine metabolism"
"pyrF","eco01100","Metabolic pathways"
"pyrG","eco00240","Pyrimidine metabolism"
"pyrG","eco01100","Metabolic pathways"
"pyrH","eco00240","Pyrimidine metabolism"
"pyrH","eco01100","Metabolic pathways"
"pyrI","eco00240","Pyrimidine metabolism"
"pyrI","eco00250","Alanine, aspartate and glutamate metabolism"
"pyrI","eco01100","Metabolic pathways"
"pyrL","NA","NA"
"qmcA","NA","NA"
"qorA","NA","NA"
"qorB","NA","NA"
"qseB","eco02020","Two-component system"
"qseC","eco02020","Two-component system"
"qseD","NA","NA"
"queA","NA","NA"
"queC","eco00790","Folate biosynthesis"
"queC","eco01100","Metabolic pathways"
"queD","eco00790","Folate biosynthesis"
"queD","eco01100","Metabolic pathways"
"queF","eco00790","Folate biosynthesis"
"queF","eco01100","Metabolic pathways"
"quuD","NA","NA"
"quuQ","NA","NA"
"racC","NA","NA"
"racR","NA","NA"
"radA","NA","NA"
"raiA","NA","NA"
"ralR","NA","NA"
"rapA","NA","NA"
"rarA","NA","NA"
"rarD","NA","NA"
"ravA","NA","NA"
"rbbA","NA","NA"
"rbfA","NA","NA"
"rbn","NA","NA"
"rbsA","eco02010","ABC transporters"
"rbsB","eco02010","ABC transporters"
"rbsB","eco02030","Bacterial chemotaxis"
"rbsC","eco02010","ABC transporters"
"rbsD","eco02010","ABC transporters"
"rbsK","eco00030","Pentose phosphate pathway"
"rbsR","NA","NA"
"rcnA","NA","NA"
"rcnR","NA","NA"
"rcsA","eco02020","Two-component system"
"rcsB","eco02020","Two-component system"
"rcsC","eco02020","Two-component system"
"rcsD","eco02020","Two-component system"
"rcsF","eco02020","Two-component system"
"rdgB","eco00230","Purine metabolism"
"rdgB","eco00240","Pyrimidine metabolism"
"rdgB","eco01100","Metabolic pathways"
"rdgC","NA","NA"
"rdlA","NA","NA"
"rdlD","NA","NA"
"rdoA","NA","NA"
"recA","eco03440","Homologous recombination"
"recB","eco03440","Homologous recombination"
"recC","eco03440","Homologous recombination"
"recD","eco03440","Homologous recombination"
"recE","NA","NA"
"recF","eco03440","Homologous recombination"
"recG","eco03440","Homologous recombination"
"recJ","eco03410","Base excision repair"
"recJ","eco03430","Mismatch repair"
"recJ","eco03440","Homologous recombination"
"recN","NA","NA"
"recO","eco03440","Homologous recombination"
"recQ","eco03018","RNA degradation"
"recR","eco03440","Homologous recombination"
"recT","NA","NA"
"recX","NA","NA"
"relA","eco00230","Purine metabolism"
"relB","NA","NA"
"relE","NA","NA"
"rem","NA","NA"
"renD","NA","NA"
"rep","NA","NA"
"rfaB","NA","NA"
"rfaC","NA","NA"
"rfaD","NA","NA"
"rfaE","NA","NA"
"rfaF","NA","NA"
"rfaG","NA","NA"
"rfaH","NA","NA"
"rfaI","NA","NA"
"rfaJ","NA","NA"
"rfaL","NA","NA"
"rfaP","NA","NA"
"rfaQ","NA","NA"
"rfaS","NA","NA"
"rfaY","NA","NA"
"rfaZ","NA","NA"
"rfbA","eco00521","Streptomycin biosynthesis"
"rfbA","eco00523","Polyketide sugar unit biosynthesis"
"rfbA","eco01100","Metabolic pathways"
"rfbA","eco01110","Biosynthesis of secondary metabolites"
"rfbB","eco00521","Streptomycin biosynthesis"
"rfbB","eco00523","Polyketide sugar unit biosynthesis"
"rfbB","eco01100","Metabolic pathways"
"rfbB","eco01110","Biosynthesis of secondary metabolites"
"rfbC","eco00521","Streptomycin biosynthesis"
"rfbC","eco00523","Polyketide sugar unit biosynthesis"
"rfbC","eco01100","Metabolic pathways"
"rfbC","eco01110","Biosynthesis of secondary metabolites"
"rfbD","eco00521","Streptomycin biosynthesis"
"rfbD","eco00523","Polyketide sugar unit biosynthesis"
"rfbD","eco01100","Metabolic pathways"
"rfbD","eco01110","Biosynthesis of secondary metabolites"
"rfbX","NA","NA"
"rfc","NA","NA"
"rfe","NA","NA"
"rffA","NA","NA"
"rffC","NA","NA"
"rffD","NA","NA"
"rffE","NA","NA"
"rffG","eco00521","Streptomycin biosynthesis"
"rffG","eco00523","Polyketide sugar unit biosynthesis"
"rffG","eco01100","Metabolic pathways"
"rffG","eco01110","Biosynthesis of secondary metabolites"
"rffH","eco00521","Streptomycin biosynthesis"
"rffH","eco00523","Polyketide sugar unit biosynthesis"
"rffH","eco01100","Metabolic pathways"
"rffH","eco01110","Biosynthesis of secondary metabolites"
"rffM","NA","NA"
"rffT","NA","NA"
"rhaA","eco00051","Fructose and mannose metabolism"
"rhaB","eco00040","Pentose and glucuronate interconversions"
"rhaB","eco00051","Fructose and mannose metabolism"
"rhaD","eco00040","Pentose and glucuronate interconversions"
"rhaD","eco00051","Fructose and mannose metabolism"
"rhaM","NA","NA"
"rhaR","NA","NA"
"rhaS","NA","NA"
"rhaT","NA","NA"
"rhlB","eco03018","RNA degradation"
"rhlE","eco03018","RNA degradation"
"rhmA","eco00051","Fructose and mannose metabolism"
"rhmD","eco00051","Fructose and mannose metabolism"
"rhmR","NA","NA"
"rhmT","NA","NA"
"rho","NA","NA"
"rhsA","NA","NA"
"rhsB","NA","NA"
"rhsC","NA","NA"
"rhsD","NA","NA"
"rhsE","NA","NA"
"rhtA","NA","NA"
"rhtB","NA","NA"
"rhtC","NA","NA"
"ribA","eco00740","Riboflavin metabolism"
"ribA","eco01100","Metabolic pathways"
"ribB","eco00740","Riboflavin metabolism"
"ribB","eco01100","Metabolic pathways"
"ribC","eco00740","Riboflavin metabolism"
"ribC","eco01100","Metabolic pathways"
"ribD","eco00740","Riboflavin metabolism"
"ribD","eco01100","Metabolic pathways"
"ribE","eco00740","Riboflavin metabolism"
"ribE","eco01100","Metabolic pathways"
"ribF","eco00740","Riboflavin metabolism"
"ribF","eco01100","Metabolic pathways"
"rihA","NA","NA"
"rihB","eco00230","Purine metabolism"
"rihB","eco00240","Pyrimidine metabolism"
"rihB","eco01100","Metabolic pathways"
"rihC","NA","NA"
"rimI","NA","NA"
"rimJ","NA","NA"
"rimK","NA","NA"
"rimL","NA","NA"
"rimM","NA","NA"
"rimN","NA","NA"
"rimO","NA","NA"
"rimP","NA","NA"
"rlmA","NA","NA"
"rlmB","NA","NA"
"rlmE","NA","NA"
"rlmF","NA","NA"
"rlmG","NA","NA"
"rlmH","NA","NA"
"rlmI","NA","NA"
"rlmL","NA","NA"
"rlmM","NA","NA"
"rlmN","NA","NA"
"rlpA","NA","NA"
"rluA","NA","NA"
"rluB","NA","NA"
"rluC","NA","NA"
"rluD","NA","NA"
"rluE","NA","NA"
"rluF","NA","NA"
"rmf","NA","NA"
"rmuC","NA","NA"
"rna","NA","NA"
"rnb","NA","NA"
"rnc","NA","NA"
"rnd","NA","NA"
"rne","NA","NA"
"rng","NA","NA"
"rnhA","eco03030","DNA replication"
"rnhB","eco03030","DNA replication"
"rnk","NA","NA"
"rnlA","NA","NA"
"rnpA","NA","NA"
"rnpB","NA","NA"
"rnr","eco03018","RNA degradation"
"rnt","NA","NA"
"rob","NA","NA"
"rodZ","NA","NA"
"rof","NA","NA"
"rpe","eco00030","Pentose phosphate pathway"
"rpe","eco00040","Pentose and glucuronate interconversions"
"rpe","eco01100","Metabolic pathways"
"rpe","eco01110","Biosynthesis of secondary metabolites"
"rpe","eco01120","Microbial metabolism in diverse environments"
"rpe","eco01200","Carbon metabolism"
"rpe","eco01230","Biosynthesis of amino acids"
"rph","NA","NA"
"rpiA","eco00030","Pentose phosphate pathway"
"rpiA","eco01100","Metabolic pathways"
"rpiA","eco01110","Biosynthesis of secondary metabolites"
"rpiA","eco01120","Microbial metabolism in diverse environments"
"rpiA","eco01200","Carbon metabolism"
"rpiA","eco01230","Biosynthesis of amino acids"
"rpiB","eco00030","Pentose phosphate pathway"
"rpiB","eco00051","Fructose and mannose metabolism"
"rpiB","eco01100","Metabolic pathways"
"rpiB","eco01110","Biosynthesis of secondary metabolites"
"rpiB","eco01120","Microbial metabolism in diverse environments"
"rpiB","eco01200","Carbon metabolism"
"rpiB","eco01230","Biosynthesis of amino acids"
"rpiR","NA","NA"
"rplA","eco03010","Ribosome"
"rplB","eco03010","Ribosome"
"rplC","eco03010","Ribosome"
"rplD","eco03010","Ribosome"
"rplE","eco03010","Ribosome"
"rplF","eco03010","Ribosome"
"rplI","eco03010","Ribosome"
"rplJ","eco03010","Ribosome"
"rplK","eco03010","Ribosome"
"rplL","eco03010","Ribosome"
"rplM","eco03010","Ribosome"
"rplN","eco03010","Ribosome"
"rplO","eco03010","Ribosome"
"rplP","eco03010","Ribosome"
"rplQ","eco03010","Ribosome"
"rplR","eco03010","Ribosome"
"rplS","eco03010","Ribosome"
"rplT","eco03010","Ribosome"
"rplU","eco03010","Ribosome"
"rplV","eco03010","Ribosome"
"rplW","eco03010","Ribosome"
"rplX","eco03010","Ribosome"
"rplY","eco03010","Ribosome"
"rpmA","eco03010","Ribosome"
"rpmB","eco03010","Ribosome"
"rpmC","eco03010","Ribosome"
"rpmD","eco03010","Ribosome"
"rpmE","eco03010","Ribosome"
"rpmF","eco03010","Ribosome"
"rpmG","eco03010","Ribosome"
"rpmH","eco03010","Ribosome"
"rpmI","eco03010","Ribosome"
"rpmJ","eco03010","Ribosome"
"rpoA","eco00230","Purine metabolism"
"rpoA","eco00240","Pyrimidine metabolism"
"rpoA","eco01100","Metabolic pathways"
"rpoA","eco03020","RNA polymerase"
"rpoB","eco00230","Purine metabolism"
"rpoB","eco00240","Pyrimidine metabolism"
"rpoB","eco01100","Metabolic pathways"
"rpoB","eco03020","RNA polymerase"
"rpoC","eco00230","Purine metabolism"
"rpoC","eco00240","Pyrimidine metabolism"
"rpoC","eco01100","Metabolic pathways"
"rpoC","eco03020","RNA polymerase"
"rpoD","NA","NA"
"rpoE","NA","NA"
"rpoH","NA","NA"
"rpoN","eco02020","Two-component system"
"rpoS","NA","NA"
"rpoZ","eco00230","Purine metabolism"
"rpoZ","eco00240","Pyrimidine metabolism"
"rpoZ","eco01100","Metabolic pathways"
"rpoZ","eco03020","RNA polymerase"
"rppH","eco03018","RNA degradation"
"rprA","NA","NA"
"rpsA","eco03010","Ribosome"
"rpsB","eco03010","Ribosome"
"rpsC","eco03010","Ribosome"
"rpsD","eco03010","Ribosome"
"rpsE","eco03010","Ribosome"
"rpsF","eco03010","Ribosome"
"rpsG","eco03010","Ribosome"
"rpsH","eco03010","Ribosome"
"rpsI","eco03010","Ribosome"
"rpsJ","eco03010","Ribosome"
"rpsK","eco03010","Ribosome"
"rpsL","eco03010","Ribosome"
"rpsM","eco03010","Ribosome"
"rpsN","eco03010","Ribosome"
"rpsO","eco03010","Ribosome"
"rpsP","eco03010","Ribosome"
"rpsQ","eco03010","Ribosome"
"rpsR","eco03010","Ribosome"
"rpsS","eco03010","Ribosome"
"rpsT","eco03010","Ribosome"
"rpsU","eco03010","Ribosome"
"rraA","NA","NA"
"rraB","NA","NA"
"rrfC","eco03010","Ribosome"
"rrfD","eco03010","Ribosome"
"rrfF","eco03010","Ribosome"
"rrfG","eco03010","Ribosome"
"rrfH","eco03010","Ribosome"
"rrlA","eco03010","Ribosome"
"rrlC","eco03010","Ribosome"
"rrlD","eco03010","Ribosome"
"rrlE","eco03010","Ribosome"
"rrlG","eco03010","Ribosome"
"rrlH","eco03010","Ribosome"
"rrsA","eco03010","Ribosome"
"rrsB","eco03010","Ribosome"
"rrsC","eco03010","Ribosome"
"rrsE","eco03010","Ribosome"
"rrsH","eco03010","Ribosome"
"rsd","NA","NA"
"rseA","NA","NA"
"rseB","NA","NA"
"rseC","NA","NA"
"rseP","NA","NA"
"rseX","NA","NA"
"rsgA","NA","NA"
"rsmA","NA","NA"
"rsmB","NA","NA"
"rsmC","NA","NA"
"rsmD","NA","NA"
"rsmE","NA","NA"
"rsmF","NA","NA"
"rsmG","NA","NA"
"rsmH","NA","NA"
"rsmI","NA","NA"
"rspA","NA","NA"
"rspB","NA","NA"
"rssA","NA","NA"
"rssB","NA","NA"
"rstA","eco02020","Two-component system"
"rstB","eco02020","Two-component system"
"rsuA","NA","NA"
"rsxA","NA","NA"
"rsxB","NA","NA"
"rsxC","NA","NA"
"rsxD","NA","NA"
"rsxE","NA","NA"
"rsxG","NA","NA"
"rtcA","NA","NA"
"rtcB","NA","NA"
"rtcR","NA","NA"
"rtn","NA","NA"
"rttR","NA","NA"
"rumA","NA","NA"
"rumB","NA","NA"
"rusA","NA","NA"
"rutA","eco00240","Pyrimidine metabolism"
"rutA","eco01100","Metabolic pathways"
"rutB","eco00240","Pyrimidine metabolism"
"rutB","eco01100","Metabolic pathways"
"rutC","eco00240","Pyrimidine metabolism"
"rutC","eco01100","Metabolic pathways"
"rutD","eco00240","Pyrimidine metabolism"
"rutD","eco01100","Metabolic pathways"
"rutE","eco00240","Pyrimidine metabolism"
"rutE","eco01100","Metabolic pathways"
"rutF","eco00240","Pyrimidine metabolism"
